period,risk_grade,eligible_accounts,excluded_immature_accounts,bad_events,observed_bad_rate_matured,mean_pd_matured,calibration_gap_matured,oe_ratio_matured,outcome_window,eligibility_status,data_layer,data_status,source_project,source_version,claim_boundary,as_of_period
2014-02,D - High,5116,0,916,0.17904612978889758,0.22485906819520346,-0.045812938406305875,0.7962593246782692,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-02
2014-02,E - Very High,2818,0,685,0.24308019872249823,0.2988256145521038,-0.0557454158296056,0.8134516818005716,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-02
2014-03,A - Low,1167,0,90,0.07712082262210797,0.08523193182731728,-0.008111109205209313,0.9048348543637063,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-03
2014-03,B - Moderate,3062,0,359,0.11724363161332463,0.13930565964700373,-0.0220620280336791,0.8416286309573954,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-03
2014-03,C - Watch,3509,0,553,0.15759475634083783,0.1830624378533375,-0.025467681512499674,0.860879807943433,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-03
2014-03,D - High,5410,0,980,0.18114602587800369,0.2246471151655039,-0.04350108928750021,0.8063581219128867,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-03
2014-03,E - Very High,3046,0,767,0.25180564674983585,0.297984663593049,-0.04617901684321313,0.8450288807269666,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-03
2014-04,A - Low,1420,0,127,0.08943661971830986,0.08523193182731727,0.004204687890992598,1.049332307749535,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-04
2014-04,B - Moderate,3627,0,454,0.1251723187207058,0.13933524315505966,-0.014162924434353852,0.8983536102305961,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-04
2014-04,C - Watch,3899,0,672,0.17235188509874327,0.183304969305403,-0.010953084206659719,0.9402466597159683,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-04
2014-04,D - High,5961,0,1184,0.19862439188055694,0.22529821727964733,-0.026673825399090384,0.8816065847250714,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-04
2014-04,E - Very High,3265,0,883,0.2704441041347626,0.298846286604471,-0.02840218246970838,0.9049605642003535,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-04
2014-05,A - Low,1535,0,111,0.07231270358306188,0.08523193182731728,-0.012919228244255399,0.8484226748440926,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-05
2014-05,B - Moderate,3575,0,481,0.13454545454545455,0.13894216883862434,-0.00439671429316979,0.9683557963005717,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-05
2014-05,C - Watch,3816,0,671,0.17583857442348008,0.1835348827685907,-0.0076963083451106196,0.9580662366248138,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-05
2014-05,D - High,5902,0,1226,0.20772619451033547,0.22532308682758642,-0.01759689231725095,0.9219037313707857,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-05
2014-05,E - Very High,3270,0,832,0.25443425076452597,0.2988033202266708,-0.044369069462144806,0.8515107883390096,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-05
2014-06,A - Low,1372,0,101,0.07361516034985423,0.08523193182731728,-0.011616771477463053,0.8637039988604386,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-06
2014-06,B - Moderate,3094,0,442,0.14285714285714285,0.1391042366853791,0.0037529061717637424,1.0269790932410774,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-06
2014-06,C - Watch,3331,0,605,0.1816271389972981,0.18356633200990644,-0.0019391930126083368,0.9894360093630694,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-06
2014-06,D - High,5310,0,1177,0.22165725047080978,0.22524327343751402,-0.0035860229667042387,0.9840793338154933,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-06
2014-06,E - Very High,3079,0,800,0.25982461838259174,0.29723735169330856,-0.03741273331071682,0.8741317903097202,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-06
2014-07,A - Low,2109,0,148,0.07017543859649122,0.08523193182731728,-0.015056493230826057,0.8233468031520039,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-07
2014-07,B - Moderate,5115,0,658,0.12864125122189637,0.13923093678343645,-0.01058968556154008,0.9239415764471113,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-07
2014-07,C - Watch,5627,0,983,0.17469344233161543,0.1833316596701354,-0.008638217338519966,0.9528820207373755,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-07
2014-07,D - High,9272,0,1946,0.20987920621225195,0.2252161581203836,-0.01533695190813164,0.931901192009795,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-07
2014-07,E - Very High,5424,0,1439,0.2653023598820059,0.2959894080829313,-0.030687048200925382,0.8963238299651338,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-07
2014-08,A - Low,1639,0,122,0.07443563148261134,0.08523193182731728,-0.01079630034470594,0.8733303339107742,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-08
2014-08,B - Moderate,3504,0,470,0.1341324200913242,0.13877594621290518,-0.0046435261215809764,0.966539402192531,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-08
2014-08,C - Watch,3481,0,571,0.16403332375754093,0.18363253354999892,-0.019599209792457994,0.8932694037730434,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-08
2014-08,D - High,5245,0,1117,0.21296472831267874,0.22457081975191112,-0.011606091439232386,0.9483187911410133,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-08
2014-08,E - Very High,3861,0,1056,0.27350427350427353,0.3011242241225823,-0.027619950618308742,0.9082772211409164,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-08
2014-09,A - Low,1003,0,79,0.07876370887337986,0.08523193182731728,-0.006468222953937425,0.9241103326504172,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-09
2014-09,B - Moderate,1936,0,220,0.11363636363636363,0.1385453305065851,-0.02490896687022147,0.8202107080827417,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-09
2014-09,C - Watch,1872,0,306,0.16346153846153846,0.18358006177867905,-0.02011852331714059,0.8904100852662576,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-09
2014-09,D - High,2946,0,622,0.2111337406653089,0.22498015604319163,-0.013846415377882726,0.9384549481100702,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-09
2014-09,E - Very High,2203,0,652,0.2959600544711757,0.3010746569823959,-0.005114602511220201,0.9830121785656664,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-09
2014-10,A - Low,2293,0,171,0.07457479284779764,0.08523193182731728,-0.010657138979519643,0.874963071339139,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-10
2014-10,B - Moderate,5899,0,753,0.12764875402610612,0.13933391867237693,-0.011685164646270813,0.9161355342790096,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-10
2014-10,C - Watch,7083,0,1183,0.16701962445291543,0.18353511648095186,-0.016515492028036427,0.9100145392080841,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-10
2014-10,D - High,11624,0,2439,0.20982450103234687,0.22533994096311225,-0.015515439930765373,0.9311465163945116,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-10
2014-10,E - Very High,9173,0,2557,0.27875286165921725,0.30141625523561055,-0.022663393576393298,0.9248103140334027,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-10
2014-11,A - Low,1527,0,118,0.07727570399476097,0.08523193182731727,-0.007956227832556298,0.9066520297970497,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-11
2014-11,B - Moderate,4049,0,486,0.12002963694739442,0.13930233111128223,-0.019272694163887813,0.8616484447163217,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-11
2014-11,C - Watch,4554,0,768,0.1686429512516469,0.18341162280211373,-0.014768671550466822,0.9194779953154821,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-11
2014-11,D - High,7259,0,1479,0.20374707259953162,0.2254062922728236,-0.021659219673291985,0.9039103147702885,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-11
2014-11,E - Very High,5568,0,1570,0.2819683908045977,0.30141297653911747,-0.019444585734519793,0.9354885580647976,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-11
2014-12,A - Low,941,0,76,0.08076514346439957,0.0852319318273173,-0.004466788362917723,0.9475925481547505,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-12
2014-12,B - Moderate,1842,0,225,0.12214983713355049,0.13880667534782182,-0.01665683821427133,0.8799997321992432,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-12
2014-12,C - Watch,1860,0,317,0.17043010752688173,0.18372701310872644,-0.013296905581844709,0.9276268341989763,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-12
2014-12,D - High,2766,0,584,0.2111352133044107,0.22506039712903037,-0.013925183824619658,0.9381269028125097,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-12
2014-12,E - Very High,1958,0,529,0.27017364657814097,0.3007909707386905,-0.03061732416054952,0.8982106275153184,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2014-12
2015-01,A - Low,2238,0,170,0.07596067917783736,0.08523193182731728,-0.009271252649479922,0.8912232487201652,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-01
2015-01,B - Moderate,5610,0,787,0.14028520499108735,0.13901312276634234,0.001272082224745008,1.0091508067686759,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-01
2015-01,C - Watch,6240,0,1058,0.16955128205128206,0.1836260768416232,-0.014074794790341127,0.923350784199999,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-01
2015-01,D - High,10623,0,2299,0.21641720794502495,0.2264559493591414,-0.010038741414116453,0.9556702244188083,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-01
2015-01,E - Very High,7505,0,2144,0.2856762158560959,0.30460997297726305,-0.018933757121167127,0.9378426223668639,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-01
2015-02,A - Low,1680,0,127,0.07559523809523809,0.08523193182731728,-0.00963669373207919,0.8869356410740115,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-02
2015-02,B - Moderate,3823,0,457,0.119539628563955,0.13890880899346983,-0.019369180429514826,0.8605618997825734,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-02
2015-02,C - Watch,4174,0,722,0.17297556300910397,0.18360748756953565,-0.010631924560431688,0.942094275668332,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-02
2015-02,D - High,7133,0,1506,0.2111313612785644,0.22699105313110676,-0.01585969185254235,0.9301307622755421,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-02
2015-02,E - Very High,4846,0,1386,0.28600907965332234,0.3052775109038481,-0.01926843125052574,0.9368822446387326,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-02
2015-03,A - Low,1609,0,147,0.09136109384711001,0.08523193182731728,0.0061291620197927305,1.0719115698587076,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-03
2015-03,B - Moderate,3969,0,560,0.14109347442680775,0.1390090132960775,0.002084461130730242,1.0149951508992479,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-03
2015-03,C - Watch,4525,0,811,0.17922651933701658,0.1834945342111025,-0.004268014874085929,0.9767403705378179,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-03
2015-03,D - High,7574,0,1698,0.22418801161869553,0.2270269570616396,-0.0028389454429440797,0.9874951174094568,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-03
2015-03,E - Very High,5254,0,1563,0.297487628473544,0.30502097056673627,-0.007533342093192286,0.9753022158470116,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-03
2015-04,A - Low,2362,0,214,0.09060118543607112,0.08523193182731728,0.005369253608753843,1.0629957985656378,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-04
2015-04,B - Moderate,5722,0,774,0.1352673890248165,0.13882528645071848,-0.0035578974259019847,0.9743714022361121,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-04
2015-04,C - Watch,6166,0,1092,0.17710022705157313,0.1834709652667759,-0.006370738215202759,0.9652765863746376,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-04
2015-04,D - High,10455,0,2326,0.22247728359636537,0.22637924431527656,-0.0039019607189111905,0.9827636109895439,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-04
2015-04,E - Very High,7080,0,2103,0.29703389830508475,0.3034483180943957,-0.0064144197893109545,0.978861574090796,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-04
2015-05,A - Low,2329,0,177,0.07599828252468871,0.08523193182731727,-0.009233649302628558,0.8916644372048701,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-05
2015-05,B - Moderate,5116,0,689,0.13467552775605943,0.1389751644387073,-0.004299636682647878,0.9690618341772558,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-05
2015-05,C - Watch,5590,0,1052,0.18819320214669052,0.18358660138710783,0.004606600759582691,1.0250922492424668,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-05
2015-05,D - High,9204,0,2047,0.22240330291177748,0.22688445719824987,-0.0044811542864723886,0.980249179067578,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-05
2015-05,E - Very High,6472,0,1917,0.2961990111248455,0.30515466460399443,-0.00895565347914895,0.9706520839497214,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-05
2015-06,A - Low,2108,0,164,0.0777988614800759,0.08523193182731728,-0.0074330703472413745,0.9127900754109267,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-06
2015-06,B - Moderate,4592,0,632,0.13763066202090593,0.13871632513177287,-0.0010856631108669412,0.9921735014978545,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-06
2015-06,C - Watch,4869,0,900,0.18484288354898337,0.18361570636259175,0.0012271771863916203,1.006683399861057,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-06
2015-06,D - High,8263,0,1916,0.23187704223647584,0.22714784394912663,0.004729198287349218,1.02081991272789,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-06
2015-06,E - Very High,5614,0,1682,0.29960812255076597,0.30476681244065834,-0.005158689889892376,0.9830733213745285,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-06
2015-07,A - Low,3476,0,253,0.07278481012658228,0.08523193182731728,-0.012447121700735003,0.8539617554843966,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-07
2015-07,B - Moderate,7500,0,980,0.13066666666666665,0.13872472553008494,-0.008058058863418288,0.9419133191100043,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-07
2015-07,C - Watch,7678,0,1338,0.17426413128418858,0.1836338066157347,-0.009369675331546118,0.9489763050484884,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-07
2015-07,D - High,12992,0,2956,0.22752463054187191,0.2262402688267917,0.0012843617150802011,1.0056769810332196,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-07
2015-07,E - Very High,9407,0,2773,0.29478048261932605,0.30437308811734687,-0.009592605498020823,0.968484055021571,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-07
2015-08,A - Low,2729,0,193,0.0707218761451081,0.08523193182731728,-0.014510055682209186,0.8297579865770608,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-08
2015-08,B - Moderate,5858,0,718,0.12256742915670878,0.1389238131844559,-0.016356384027747126,0.8822636403880596,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-08
2015-08,C - Watch,6226,0,1103,0.17716029553485385,0.18303729032111912,-0.005876994786265272,0.9678918171485454,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-08
2015-08,D - High,10330,0,2271,0.21984511132623427,0.22611627355576375,-0.0062711622295294756,0.9722657634016646,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-08
2015-08,E - Very High,6558,0,2054,0.31320524550167733,0.3031231736655402,0.01008207183613713,1.0332606435668343,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-08
2015-09,A - Low,2346,0,185,0.07885763000852515,0.08523193182731727,-0.006374301818792116,0.925212280396194,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-09
2015-09,B - Moderate,4684,0,611,0.13044406490179333,0.1387457040276358,-0.008301639125842475,0.940166514098419,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-09
2015-09,C - Watch,4862,0,880,0.18099547511312217,0.1830861448968695,-0.0020906697837473343,0.9885809503230024,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-09
2015-09,D - High,7861,0,1771,0.2252894033837934,0.2260651245388035,-0.0007757211550100951,0.9965685943084204,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-09
2015-09,E - Very High,5397,0,1733,0.32110431721326665,0.3039095045381669,0.017194812675099758,1.0565787262929789,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-09
2015-10,A - Low,3713,0,266,0.07164018314031781,0.08523193182731728,-0.013591748686999472,0.8405321996627179,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-10
2015-10,B - Moderate,8038,0,1019,0.12677282906195572,0.1387591284678146,-0.01198629940585888,0.9136179396756652,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-10
2015-10,C - Watch,8440,0,1404,0.16635071090047393,0.18287001470682468,-0.01651930380635075,0.9096664161544782,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-10
2015-10,D - High,13670,0,2852,0.20863204096561813,0.2258984665768218,-0.017266425611203673,0.9235655475096736,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-10
2015-10,E - Very High,9125,0,2647,0.2900821917808219,0.30313418485938654,-0.013051993078564639,0.9569431831496702,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-10
