policy_version,policy_version_name,application_period,policy_decision,accounts,matured_accounts,observed_bad_accounts,observed_bad_rate_matured,outcome_status,exposure,avg_pd,expected_loss,exceptions,overrides,approve_cutoff,manual_upper_cutoff,segment_overlay_enabled,data_layer,data_status,source_project,source_version,claim_boundary,as_of_period
baseline_current_25,Baseline Current Policy 25%,2010-12,APPROVE,1250,1250,143,0.1144,ASSESSABLE,13564800.0,0.14946471223384653,710166.6187109849,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2010-12
baseline_current_25,Baseline Current Policy 25%,2010-12,MANUAL_REVIEW,85,85,18,0.21176470588235294,ASSESSABLE,724200.0,0.290110406669309,96809.38688022706,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2010-12
baseline_current_25,Baseline Current Policy 25%,2011-01,APPROVE,1308,1308,167,0.12767584097859327,ASSESSABLE,14250550.0,0.1492575132848451,758360.6715886521,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2011-01
baseline_current_25,Baseline Current Policy 25%,2011-01,MANUAL_REVIEW,72,72,19,0.2638888888888889,ASSESSABLE,574025.0,0.28937329468123374,76349.96036137882,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2011-01
baseline_current_25,Baseline Current Policy 25%,2011-02,APPROVE,1248,1248,162,0.12980769230769232,ASSESSABLE,14173500.0,0.14881013000250712,752120.618494153,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2011-02
baseline_current_25,Baseline Current Policy 25%,2011-02,MANUAL_REVIEW,50,50,7,0.14,ASSESSABLE,427775.0,0.30122685232731017,57851.578102630265,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2011-02
baseline_current_25,Baseline Current Policy 25%,2011-03,APPROVE,1369,1369,192,0.14024835646457268,ASSESSABLE,15756725.0,0.14924347744241348,838234.768716869,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2011-03
baseline_current_25,Baseline Current Policy 25%,2011-03,MANUAL_REVIEW,79,79,18,0.22784810126582278,ASSESSABLE,810600.0,0.29389608069085776,109344.2926721204,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2011-03
baseline_current_25,Baseline Current Policy 25%,2011-04,APPROVE,1468,1468,198,0.13487738419618528,ASSESSABLE,16671725.0,0.14947678766575911,878996.4235894568,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2011-04
baseline_current_25,Baseline Current Policy 25%,2011-04,MANUAL_REVIEW,95,95,24,0.25263157894736843,ASSESSABLE,870350.0,0.28678868436742755,114505.92883222648,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2011-04
baseline_current_25,Baseline Current Policy 25%,2011-05,APPROVE,1615,1615,256,0.1585139318885449,ASSESSABLE,18582775.0,0.1501621671428496,993330.8817953347,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2011-05
baseline_current_25,Baseline Current Policy 25%,2011-05,MANUAL_REVIEW,89,89,34,0.38202247191011235,ASSESSABLE,745175.0,0.2899250654223834,98676.46269732602,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2011-05
baseline_current_25,Baseline Current Policy 25%,2011-06,APPROVE,1752,1752,252,0.14383561643835616,ASSESSABLE,20060375.0,0.14997147912432018,1057611.3911641529,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2011-06
baseline_current_25,Baseline Current Policy 25%,2011-06,MANUAL_REVIEW,83,83,19,0.2289156626506024,ASSESSABLE,879825.0,0.28690465358798883,115238.00343680267,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2011-06
baseline_current_25,Baseline Current Policy 25%,2011-07,APPROVE,1766,1766,258,0.14609286523216308,ASSESSABLE,20339150.0,0.15096940068260994,1097984.8170634313,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2011-07
baseline_current_25,Baseline Current Policy 25%,2011-07,MANUAL_REVIEW,109,109,24,0.22018348623853212,ASSESSABLE,998450.0,0.2897616812358234,131472.94583378895,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2011-07
baseline_current_25,Baseline Current Policy 25%,2011-08,APPROVE,1818,1818,241,0.13256325632563257,ASSESSABLE,22242850.0,0.147658167457457,1155822.807232901,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2011-08
baseline_current_25,Baseline Current Policy 25%,2011-08,MANUAL_REVIEW,116,116,30,0.25862068965517243,ASSESSABLE,1004675.0,0.29176736297428374,134542.77513499247,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2011-08
baseline_current_25,Baseline Current Policy 25%,2011-09,APPROVE,1961,1961,284,0.14482406935237124,ASSESSABLE,24956375.0,0.14610544777626489,1262299.5812158652,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2011-09
baseline_current_25,Baseline Current Policy 25%,2011-09,MANUAL_REVIEW,106,106,24,0.22641509433962265,ASSESSABLE,881275.0,0.28972474787289637,116654.54811140997,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2011-09
baseline_current_25,Baseline Current Policy 25%,2011-10,APPROVE,2016,2016,283,0.14037698412698413,ASSESSABLE,26287150.0,0.14761599668743497,1354476.3537248098,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2011-10
baseline_current_25,Baseline Current Policy 25%,2011-10,MANUAL_REVIEW,102,102,30,0.29411764705882354,ASSESSABLE,1195400.0,0.2952502686402128,160925.944301228,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2011-10
baseline_current_25,Baseline Current Policy 25%,2011-11,APPROVE,2093,2093,304,0.14524605828953654,ASSESSABLE,27063875.0,0.1548187724056737,1484682.5625778637,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2011-11
baseline_current_25,Baseline Current Policy 25%,2011-11,MANUAL_REVIEW,139,139,40,0.28776978417266186,ASSESSABLE,1268725.0,0.2917976091432782,167705.34603912255,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2011-11
baseline_current_25,Baseline Current Policy 25%,2011-12,APPROVE,2105,2105,381,0.1809976247030879,ASSESSABLE,29853350.0,0.1621654470168322,1777711.3575930726,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2011-12
baseline_current_25,Baseline Current Policy 25%,2011-12,MANUAL_REVIEW,162,162,50,0.30864197530864196,ASSESSABLE,1789150.0,0.2918192668939162,239377.7880407186,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2011-12
baseline_current_25,Baseline Current Policy 25%,2012-01,APPROVE,2430,2430,397,0.1633744855967078,ASSESSABLE,32322275.0,0.16041293667787768,1885175.84931116,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2012-01
baseline_current_25,Baseline Current Policy 25%,2012-01,MANUAL_REVIEW,172,172,43,0.25,ASSESSABLE,1898200.0,0.29378392078209936,254868.90255772107,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2012-01
baseline_current_25,Baseline Current Policy 25%,2012-02,APPROVE,2384,2384,368,0.15436241610738255,ASSESSABLE,33848600.0,0.1586508863546037,1961956.614181565,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2012-02
baseline_current_25,Baseline Current Policy 25%,2012-02,MANUAL_REVIEW,176,176,53,0.30113636363636365,ASSESSABLE,2209575.0,0.29048937640765,294731.6957633225,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2012-02
baseline_current_25,Baseline Current Policy 25%,2012-03,APPROVE,2757,2757,396,0.14363438520130578,ASSESSABLE,37642475.0,0.15541396042972663,2110672.9879445545,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2012-03
baseline_current_25,Baseline Current Policy 25%,2012-03,MANUAL_REVIEW,157,157,47,0.29936305732484075,ASSESSABLE,1893825.0,0.2901606556531751,251173.4922985954,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2012-03
baseline_current_25,Baseline Current Policy 25%,2012-04,APPROVE,2994,2994,436,0.14562458249833,ASSESSABLE,39571750.0,0.16152531562308559,2328083.305475333,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2012-04
baseline_current_25,Baseline Current Policy 25%,2012-04,MANUAL_REVIEW,236,236,60,0.2542372881355932,ASSESSABLE,2479375.0,0.2942524830585534,335830.5381578589,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2012-04
baseline_current_25,Baseline Current Policy 25%,2012-05,APPROVE,3138,3138,493,0.15710643722115997,ASSESSABLE,41926025.0,0.1614793177978356,2498725.989716578,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2012-05
baseline_current_25,Baseline Current Policy 25%,2012-05,MANUAL_REVIEW,262,262,76,0.2900763358778626,ASSESSABLE,3164800.0,0.2919198059748837,425727.9298399568,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2012-05
baseline_current_25,Baseline Current Policy 25%,2012-06,APPROVE,3139,3139,535,0.17043644472762026,ASSESSABLE,42303375.0,0.16994290080258406,2708562.105482989,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2012-06
baseline_current_25,Baseline Current Policy 25%,2012-06,MANUAL_REVIEW,678,678,179,0.2640117994100295,ASSESSABLE,7920900.0,0.30158650515095853,1062027.7413378633,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2012-06
baseline_current_25,Baseline Current Policy 25%,2012-07,APPROVE,3797,3797,581,0.15301553858309191,ASSESSABLE,50400500.0,0.17372006428515122,3275946.4765180266,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2012-07
baseline_current_25,Baseline Current Policy 25%,2012-07,MANUAL_REVIEW,830,830,238,0.28674698795180725,ASSESSABLE,9894025.0,0.30210821840357616,1304943.8474536007,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2012-07
baseline_current_25,Baseline Current Policy 25%,2012-08,APPROVE,4564,4564,669,0.14658194566170027,ASSESSABLE,60212600.0,0.17056347807846176,3817605.2016395675,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2012-08
baseline_current_25,Baseline Current Policy 25%,2012-08,MANUAL_REVIEW,855,855,215,0.25146198830409355,ASSESSABLE,9866050.0,0.3034014899706506,1325544.8913138104,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2012-08
baseline_current_25,Baseline Current Policy 25%,2012-09,APPROVE,5045,5045,685,0.13577799801783944,ASSESSABLE,65015250.0,0.17310228268488906,4224036.702848153,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2012-09
baseline_current_25,Baseline Current Policy 25%,2012-09,MANUAL_REVIEW,1042,1042,266,0.255278310940499,ASSESSABLE,12012500.0,0.30333299583009543,1603076.3539924794,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2012-09
baseline_current_25,Baseline Current Policy 25%,2012-10,APPROVE,5167,5167,722,0.13973292045674474,ASSESSABLE,69005175.0,0.17563621223986214,4568877.273249636,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2012-10
baseline_current_25,Baseline Current Policy 25%,2012-10,MANUAL_REVIEW,1096,1096,240,0.21897810218978103,ASSESSABLE,13036950.0,0.30156058127042185,1720358.329725173,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2012-10
baseline_current_25,Baseline Current Policy 25%,2012-11,APPROVE,5218,5218,771,0.14775776159448065,ASSESSABLE,73067550.0,0.1758106461852638,4884418.437087124,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2012-11
baseline_current_25,Baseline Current Policy 25%,2012-11,MANUAL_REVIEW,1164,1164,258,0.22164948453608246,ASSESSABLE,14628800.0,0.30091261957675147,1935052.565729193,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2012-11
baseline_current_25,Baseline Current Policy 25%,2012-12,APPROVE,4978,4978,695,0.13961430293290478,ASSESSABLE,78920325.0,0.17771184010512917,5427762.41003681,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2012-12
baseline_current_25,Baseline Current Policy 25%,2012-12,MANUAL_REVIEW,1088,1088,221,0.203125,ASSESSABLE,15170125.0,0.29836929825191677,1994452.2715790235,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2012-12
baseline_current_25,Baseline Current Policy 25%,2013-01,APPROVE,5596,5596,764,0.13652609006433167,ASSESSABLE,87635700.0,0.18059646955487463,6131374.311916758,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2013-01
baseline_current_25,Baseline Current Policy 25%,2013-01,MANUAL_REVIEW,1276,1276,286,0.22413793103448276,ASSESSABLE,17438675.0,0.2988858675884299,2287113.4488587463,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2013-01
baseline_current_25,Baseline Current Policy 25%,2013-02,APPROVE,6200,6200,849,0.13693548387096774,ASSESSABLE,100266600.0,0.18045589806159495,6962732.438942884,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2013-02
baseline_current_25,Baseline Current Policy 25%,2013-02,MANUAL_REVIEW,1361,1361,311,0.22850844966936076,ASSESSABLE,19904775.0,0.29878571869640835,2612909.61627923,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2013-02
baseline_current_25,Baseline Current Policy 25%,2013-03,APPROVE,6842,6842,882,0.12890967553346974,ASSESSABLE,107950350.0,0.17549766564542849,7190790.323931422,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2013-03
baseline_current_25,Baseline Current Policy 25%,2013-03,MANUAL_REVIEW,1431,1431,318,0.2222222222222222,ASSESSABLE,19693150.0,0.29818092466623397,2565089.7015816043,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2013-03
baseline_current_25,Baseline Current Policy 25%,2013-04,APPROVE,7990,7990,1151,0.14405506883604505,ASSESSABLE,121117775.0,0.17571413680363507,8083616.909232485,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2013-04
baseline_current_25,Baseline Current Policy 25%,2013-04,MANUAL_REVIEW,1429,1429,353,0.2470258922323303,ASSESSABLE,19008000.0,0.30043764215113433,2499386.092307903,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2013-04
baseline_current_25,Baseline Current Policy 25%,2013-05,APPROVE,8617,8617,1323,0.15353371242891958,ASSESSABLE,125653125.0,0.17984104128174738,8708816.985603778,0,0,0.25,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2013-05
