account_id,application_period,matured_flag,bad_flag,pd,scorecard_points,risk_grade,exposure,lgd,expected_loss,fico,dti,loan_amount,purpose,policy_decision
1815155,2012-11,1,0,0.2056294882353393,481.3918402665517,D - High,11700,0.38,914.2287046943188,697.0,20.57,11700,debt_consolidation,APPROVE
94424524,2016-12,1,0,0.2056294882353393,481.3918402665517,D - High,3025,0.46,286.13343287947475,662.0,9.57,3025,debt_consolidation,APPROVE
61351442,2015-10,1,0,0.2056294882353393,481.3918402665517,D - High,30000,0.46,2837.686937647684,677.0,7.34,30000,debt_consolidation,APPROVE
57156138,2015-08,1,0,0.1311719051026586,520.2841954822964,B - Moderate,10000,0.28,367.28133428744434,807.0,31.67,10000,debt_consolidation,APPROVE
7955068,2013-11,1,0,0.2496591956255188,463.2828937420615,D - High,24250,0.38,2300.609487689156,707.0,26.66,24250,debt_consolidation,APPROVE
67839226,2015-12,1,1,0.1311719051026586,520.2841954822964,B - Moderate,20000,0.32,839.5001926570154,747.0,20.28,20000,debt_consolidation,APPROVE
5415600,2013-06,1,0,0.2496591956255188,463.2828937420615,D - High,13225,0.38,1254.662287616045,687.0,27.91,13225,debt_consolidation,APPROVE
120620837,2017-10,1,0,0.2707462755231136,455.37756313396335,E - Very High,3000,0.46,373.6298602218968,667.0,26.85,3000,car,MANUAL_REVIEW
8558839,2013-11,1,0,0.2056294882353393,481.3918402665517,D - High,10575,0.38,826.3220984737113,712.0,23.69,10575,debt_consolidation,APPROVE
123587886,2017-11,1,0,0.1462936758463045,511.14721837075314,B - Moderate,4100,0.38,227.9255469685425,712.0,9.28,4100,credit_card,APPROVE
74181379,2016-03,1,0,0.2056294882353393,481.3918402665517,D - High,10650,0.46,1007.3788628649278,662.0,15.84,10650,medical,APPROVE
65423498,2015-11,1,1,0.2707462755231136,455.37756313396335,E - Very High,15000,0.46,1868.149301109484,667.0,24.99,15000,credit_card,MANUAL_REVIEW
126114079,2017-12,1,1,0.2203391130888445,475.0596525482949,D - High,20000,0.46,2027.11984041737,677.0,11.74,20000,debt_consolidation,APPROVE
120404279,2017-10,1,0,0.0852319318273173,555.1005987184961,A - Low,35000,0.32,954.597636465954,727.0,8.16,35000,debt_consolidation,APPROVE
125723549,2018-01,0,0,0.1462936758463045,511.14721837075314,B - Moderate,9100,0.38,505.8835310765212,697.0,4.78,9100,debt_consolidation,APPROVE
55948242,2015-08,1,0,0.0852319318273173,555.1005987184961,A - Low,16000,0.28,381.8390545863816,787.0,14.04,16000,debt_consolidation,APPROVE
461390,2009-11,1,0,0.1913770585553211,487.85605718958175,C - Watch,3000,0.38,218.1698467530661,717.0,10.29,3000,debt_consolidation,APPROVE
70994264,2016-02,1,0,0.2056294882353393,481.3918402665517,D - High,15000,0.38,1172.0880829414343,712.0,20.98,15000,home_improvement,APPROVE
63969032,2015-11,1,0,0.1913770585553211,487.85605718958175,C - Watch,35000,0.32,2143.423055819597,747.0,30.11,35000,debt_consolidation,APPROVE
22211469,2014-07,1,0,0.1754251700680272,495.5433283916054,C - Watch,28000,0.38,1866.5238095238087,697.0,15.29,28000,debt_consolidation,APPROVE
25157794,2014-08,1,0,0.1913770585553211,487.85605718958175,C - Watch,13000,0.46,1144.4348101608205,667.0,9.06,13000,other,APPROVE
95589656,2017-01,1,0,0.1311719051026586,520.2841954822964,B - Moderate,4500,0.32,188.88754334782848,742.0,14.56,4500,debt_consolidation,APPROVE
4288306,2013-04,1,1,0.1913770585553211,487.85605718958175,C - Watch,7200,0.38,523.6076322073586,682.0,15.35,7200,debt_consolidation,APPROVE
50525702,2015-06,1,0,0.1311719051026586,520.2841954822964,B - Moderate,20000,0.38,996.9064787802058,682.0,9.2,20000,credit_card,APPROVE
91030219,2016-10,1,0,0.2056294882353393,481.3918402665517,D - High,30000,0.38,2344.1761658828686,697.0,25.19,30000,credit_card,APPROVE
125883250,2017-12,1,0,0.0852319318273173,555.1005987184961,A - Low,40000,0.32,1090.9687273896616,732.0,8.48,40000,debt_consolidation,APPROVE
67890114,2016-01,1,0,0.0852319318273173,555.1005987184961,A - Low,10000,0.32,272.7421818474154,722.0,13.51,10000,debt_consolidation,APPROVE
5254987,2013-06,1,0,0.3317074291315068,434.4320208769221,E - Very High,7200,0.46,1098.6150052835503,677.0,31.78,7200,debt_consolidation,MANUAL_REVIEW
405699,2009-05,1,0,0.1462936758463045,511.14721837075314,B - Moderate,10750,0.38,597.6096658321542,702.0,7.45,10750,other,APPROVE
45192439,2015-04,1,1,0.3317074291315068,434.4320208769221,E - Very High,13000,0.46,1983.610426206411,662.0,29.81,13000,debt_consolidation,MANUAL_REVIEW
95046532,2016-12,1,1,0.2707462755231136,455.37756313396335,E - Very High,8000,0.46,996.346293925058,667.0,17.64,8000,debt_consolidation,MANUAL_REVIEW
125153844,2017-12,1,1,0.2707462755231136,455.37756313396335,E - Very High,35000,0.46,4359.015035922129,672.0,28.56,35000,debt_consolidation,MANUAL_REVIEW
37671969,2015-01,1,0,0.1754251700680272,495.5433283916054,C - Watch,25000,0.38,1666.5391156462583,712.0,16.8,25000,credit_card,APPROVE
70160114,2016-01,1,1,0.3317074291315068,434.4320208769221,E - Very High,4500,0.38,567.2197038148767,682.0,42.55,4500,debt_consolidation,MANUAL_REVIEW
39620418,2015-01,1,0,0.1462936758463045,511.14721837075314,B - Moderate,25500,0.38,1417.5857189506912,697.0,18.92,25500,credit_card,APPROVE
1622682,2012-10,1,0,0.2496591956255188,463.2828937420615,D - High,12000,0.46,1378.118759852864,677.0,17.26,12000,debt_consolidation,APPROVE
90092595,2016-10,1,0,0.1913770585553211,487.85605718958175,C - Watch,15000,0.38,1090.8492337653306,697.0,13.78,15000,debt_consolidation,APPROVE
26067762,2014-09,1,0,0.1311719051026586,520.2841954822964,B - Moderate,20000,0.32,839.5001926570154,757.0,11.68,20000,debt_consolidation,APPROVE
90775331,2016-10,1,0,0.2707462755231136,455.37756313396335,E - Very High,23800,0.38,2448.6293158310395,717.0,32.96,23800,debt_consolidation,MANUAL_REVIEW
113536696,2017-07,1,1,0.1913770585553211,487.85605718958175,C - Watch,5000,0.38,363.61641125511017,707.0,21.49,5000,credit_card,APPROVE
56642852,2015-08,1,1,0.2203391130888445,475.0596525482949,D - High,11200,0.38,937.7632653061224,682.0,20.6,11200,debt_consolidation,APPROVE
103398120,2017-03,1,1,0.2056294882353393,481.3918402665517,D - High,14400,0.38,1125.204559623777,692.0,22.28,14400,credit_card,APPROVE
93101144,2016-11,1,1,0.1754251700680272,495.5433283916054,C - Watch,6000,0.38,399.969387755102,682.0,15.21,6000,debt_consolidation,APPROVE
66625502,2015-12,1,0,0.2707462755231136,455.37756313396335,E - Very High,12000,0.38,1234.603016385398,682.0,30.37,12000,credit_card,MANUAL_REVIEW
84614566,2016-07,1,0,0.2056294882353393,481.3918402665517,D - High,3000,0.46,283.7686937647684,677.0,8.51,3000,other,APPROVE
1173951,2012-03,1,0,0.1913770585553211,487.85605718958175,C - Watch,6400,0.38,465.429006406541,692.0,19.23,6400,debt_consolidation,APPROVE
8569792,2013-11,1,0,0.1913770585553211,487.85605718958175,C - Watch,3000,0.38,218.1698467530661,682.0,16.9,3000,debt_consolidation,APPROVE
9794861,2013-12,1,0,0.1754251700680272,495.5433283916054,C - Watch,22400,0.38,1493.2190476190476,707.0,17.78,22400,debt_consolidation,APPROVE
79320673,2016-06,1,0,0.1754251700680272,495.5433283916054,C - Watch,8500,0.32,477.156462585034,722.0,34.71,8500,home_improvement,APPROVE
16352331,2014-05,1,1,0.2056294882353393,481.3918402665517,D - High,13625,0.38,1064.6466753384695,692.0,27.34,13625,credit_card,APPROVE
88859311,2016-09,1,0,0.2496591956255188,463.2828937420615,D - High,10000,0.46,1148.4322998773866,672.0,19.15,10000,debt_consolidation,APPROVE
58564255,2015-08,1,0,0.1462936758463045,511.14721837075314,B - Moderate,11500,0.38,639.303363448351,717.0,7.33,11500,credit_card,APPROVE
92115355,2016-11,1,0,0.2707462755231136,455.37756313396335,E - Very High,20000,0.46,2490.865734812645,667.0,28.44,20000,credit_card,MANUAL_REVIEW
2298779,2013-01,1,0,0.1462936758463045,511.14721837075314,B - Moderate,21000,0.38,1167.4235332535104,707.0,3.97,21000,debt_consolidation,APPROVE
138859462,2018-08,0,0,0.1462936758463045,511.14721837075314,B - Moderate,30000,0.38,1667.747904647872,702.0,14.62,30000,debt_consolidation,APPROVE
8576717,2013-11,1,1,0.1913770585553211,487.85605718958175,C - Watch,17000,0.32,1041.091198540947,742.0,33.62,17000,debt_consolidation,APPROVE
13067016,2014-03,1,1,0.2496591956255188,463.2828937420615,D - High,2500,0.46,287.10807496934666,672.0,18.93,2500,other,APPROVE
70061854,2016-02,1,0,0.1913770585553211,487.85605718958175,C - Watch,16000,0.46,1408.5351509671636,667.0,1.17,16000,home_improvement,APPROVE
61409522,2015-10,1,1,0.3317074291315068,434.4320208769221,E - Very High,4800,0.46,732.4100035223671,662.0,33.67,4800,debt_consolidation,MANUAL_REVIEW
23815055,2014-08,1,0,0.1913770585553211,487.85605718958175,C - Watch,5000,0.38,363.61641125511017,687.0,21.22,5000,other,APPROVE
35093267,2014-11,1,0,0.2707462755231136,455.37756313396335,E - Very High,7200,0.46,896.7116645325523,677.0,12.68,7200,debt_consolidation,MANUAL_REVIEW
5796076,2013-06,1,0,0.2496591956255188,463.2828937420615,D - High,18550,0.46,2130.341916272552,667.0,14.22,18550,debt_consolidation,APPROVE
690707,2011-03,1,0,0.1462936758463045,511.14721837075314,B - Moderate,14000,0.38,778.2823555023404,702.0,5.61,14000,credit_card,APPROVE
34633253,2014-11,1,0,0.1311719051026586,520.2841954822964,B - Moderate,35000,0.32,1469.1253371497771,752.0,17.43,35000,debt_consolidation,APPROVE
77891397,2016-05,1,1,0.3317074291315068,434.4320208769221,E - Very High,24000,0.46,3662.0500176118353,672.0,46.96,24000,debt_consolidation,MANUAL_REVIEW
1066018,2011-12,1,0,0.1311719051026586,520.2841954822964,B - Moderate,10400,0.32,436.540100181648,732.0,11.67,10400,debt_consolidation,APPROVE
105825055,2017-04,1,0,0.2496591956255188,463.2828937420615,D - High,7500,0.46,861.32422490804,672.0,15.99,7500,debt_consolidation,APPROVE
119246360,2017-09,1,0,0.0852319318273173,555.1005987184961,A - Low,9000,0.28,214.78446820483964,762.0,16.61,9000,debt_consolidation,APPROVE
41152788,2015-02,1,0,0.2056294882353393,481.3918402665517,D - High,12000,0.38,937.6704663531476,697.0,23.84,12000,debt_consolidation,APPROVE
55837568,2015-07,1,0,0.1462936758463045,511.14721837075314,B - Moderate,19575,0.38,1088.2055077827365,712.0,4.29,19575,credit_card,APPROVE
96485712,2017-01,1,1,0.2707462755231136,455.37756313396335,E - Very High,12000,0.46,1494.519440887587,672.0,24.67,12000,credit_card,MANUAL_REVIEW
11975596,2014-02,1,1,0.2496591956255188,463.2828937420615,D - High,15400,0.46,1768.5857418111757,662.0,15.06,15400,debt_consolidation,APPROVE
88263590,2016-08,1,0,0.1754251700680272,495.5433283916054,C - Watch,16200,0.38,1079.9173469387754,707.0,12.56,16200,debt_consolidation,APPROVE
81467590,2016-06,1,1,0.2496591956255188,463.2828937420615,D - High,13625,0.38,1292.6104853511238,682.0,25.36,13625,medical,APPROVE
1174562,2012-03,1,0,0.1462936758463045,511.14721837075314,B - Moderate,6000,0.38,333.5495809295744,712.0,15.74,6000,vacation,APPROVE
23933477,2014-08,1,0,0.1462936758463045,511.14721837075314,B - Moderate,12000,0.38,667.0991618591488,687.0,7.39,12000,credit_card,APPROVE
31386691,2014-10,1,0,0.2056294882353393,481.3918402665517,D - High,15000,0.46,1418.843468823842,662.0,6.98,15000,credit_card,APPROVE
609023,2010-11,1,0,0.1913770585553211,487.85605718958175,C - Watch,10000,0.38,727.2328225102203,692.0,12.82,10000,debt_consolidation,APPROVE
1064251,2011-12,1,1,0.2203391130888445,475.0596525482949,D - High,1500,0.46,152.03398803130275,677.0,4.59,1500,other,APPROVE
10168503,2013-12,1,0,0.2707462755231136,455.37756313396335,E - Very High,11000,0.46,1369.9761541469547,667.0,10.13,11000,debt_consolidation,MANUAL_REVIEW
124831531,2017-11,1,0,0.0852319318273173,555.1005987184961,A - Low,20000,0.32,545.4843636948308,752.0,4.6,20000,debt_consolidation,APPROVE
35998726,2014-11,1,1,0.1754251700680272,495.5433283916054,C - Watch,12000,0.38,799.938775510204,682.0,11.58,12000,debt_consolidation,APPROVE
130355205,2018-03,0,0,0.1913770585553211,487.85605718958175,C - Watch,12000,0.38,872.6793870122644,707.0,13.96,12000,other,APPROVE
63429310,2015-11,1,0,0.1913770585553211,487.85605718958175,C - Watch,10000,0.38,727.2328225102203,692.0,16.91,10000,debt_consolidation,APPROVE
59522731,2015-09,1,1,0.1754251700680272,495.5433283916054,C - Watch,16000,0.38,1066.5850340136053,682.0,13.75,16000,credit_card,APPROVE
12386627,2014-02,1,0,0.0852319318273173,555.1005987184961,A - Low,5000,0.28,119.32470455824424,822.0,20.02,5000,debt_consolidation,APPROVE
473578,2010-01,1,0,0.1462936758463045,511.14721837075314,B - Moderate,20000,0.38,1111.8319364319148,707.0,9.32,20000,credit_card,APPROVE
25537208,2014-08,1,0,0.1913770585553211,487.85605718958175,C - Watch,20950,0.32,1282.991800554873,752.0,32.71,20950,debt_consolidation,APPROVE
35004931,2014-11,1,0,0.0852319318273173,555.1005987184961,A - Low,20000,0.32,545.4843636948308,732.0,10.49,20000,debt_consolidation,APPROVE
98826205,2017-02,1,0,0.3317074291315068,434.4320208769221,E - Very High,5825,0.46,888.8100563578726,677.0,25.87,5825,debt_consolidation,MANUAL_REVIEW
95337916,2016-12,1,0,0.0852319318273173,555.1005987184961,A - Low,1000,0.28,23.864940911648848,802.0,8.66,1000,medical,APPROVE
128314348,2018-02,0,0,0.0852319318273173,555.1005987184961,A - Low,20000,0.32,545.4843636948308,737.0,14.2,20000,medical,APPROVE
41289148,2015-02,1,0,0.3317074291315068,434.4320208769221,E - Very High,15000,0.46,2288.781261007397,677.0,22.35,15000,debt_consolidation,MANUAL_REVIEW
77605157,2016-05,1,0,0.2496591956255188,463.2828937420615,D - High,10000,0.38,948.7049433769716,697.0,27.09,10000,debt_consolidation,APPROVE
65342533,2015-11,1,1,0.3317074291315068,434.4320208769221,E - Very High,18000,0.46,2746.5375132088766,662.0,23.33,18000,debt_consolidation,MANUAL_REVIEW
1284927,2012-05,1,1,0.1754251700680272,495.5433283916054,C - Watch,27000,0.38,1799.862244897959,702.0,15.48,27000,debt_consolidation,APPROVE
93227930,2016-11,1,1,0.2496591956255188,463.2828937420615,D - High,5600,0.46,643.1220879313365,667.0,14.85,5600,major_purchase,APPROVE
18554927,2014-06,1,0,0.1311719051026586,520.2841954822964,B - Moderate,28000,0.32,1175.3002697198217,732.0,25.04,28000,credit_card,APPROVE
40007190,2015-01,1,0,0.1754251700680272,495.5433283916054,C - Watch,10000,0.38,666.6156462585034,707.0,15.89,10000,debt_consolidation,APPROVE
57356234,2015-08,1,0,0.1311719051026586,520.2841954822964,B - Moderate,13000,0.32,545.67512522706,722.0,12.42,13000,credit_card,APPROVE
77585935,2016-05,1,0,0.1754251700680272,495.5433283916054,C - Watch,29250,0.38,1949.8507653061224,692.0,19.59,29250,debt_consolidation,APPROVE
1563259,2012-10,1,0,0.2203391130888445,475.0596525482949,D - High,12000,0.38,1004.7463556851312,692.0,21.81,12000,credit_card,APPROVE
68815283,2016-01,1,0,0.2496591956255188,463.2828937420615,D - High,35000,0.46,4019.5130495708536,677.0,17.6,35000,debt_consolidation,APPROVE
130126620,2018-03,0,0,0.1311719051026586,520.2841954822964,B - Moderate,12000,0.32,503.7001155942093,737.0,22.8,12000,credit_card,APPROVE
97476007,2017-02,1,1,0.2056294882353393,481.3918402665517,D - High,30000,0.32,1974.0430870592584,727.0,61.57,30000,debt_consolidation,APPROVE
17523063,2014-06,1,0,0.1311719051026586,520.2841954822964,B - Moderate,6000,0.32,251.85005779710465,732.0,23.17,6000,home_improvement,APPROVE
32339720,2014-10,1,0,0.0852319318273173,555.1005987184961,A - Low,9200,0.28,219.5574563871694,807.0,20.03,9200,debt_consolidation,APPROVE
124998496,2017-11,1,0,0.0852319318273173,555.1005987184961,A - Low,30000,0.28,715.9482273494655,782.0,0.89,30000,other,APPROVE
134382446,2018-05,0,0,0.1754251700680272,495.5433283916054,C - Watch,15000,0.38,999.9234693877552,687.0,10.18,15000,debt_consolidation,APPROVE
1235422,2012-04,1,0,0.2203391130888445,475.0596525482949,D - High,2000,0.46,202.71198404173705,667.0,5.56,2000,major_purchase,APPROVE
49167677,2015-05,1,0,0.1462936758463045,511.14721837075314,B - Moderate,28000,0.38,1556.5647110046807,707.0,17.35,28000,credit_card,APPROVE
28634217,2014-10,1,0,0.1913770585553211,487.85605718958175,C - Watch,15000,0.38,1090.8492337653306,692.0,11.04,15000,credit_card,APPROVE
131486603,2018-04,0,0,0.2707462755231136,455.37756313396335,E - Very High,16000,0.46,1992.692587850116,662.0,26.66,16000,debt_consolidation,MANUAL_REVIEW
6728437,2013-08,1,0,0.3317074291315068,434.4320208769221,E - Very High,4950,0.46,755.2978161324411,662.0,34.84,4950,credit_card,MANUAL_REVIEW
9735741,2014-01,1,0,0.0852319318273173,555.1005987184961,A - Low,30000,0.32,818.2265455422462,737.0,11.97,30000,credit_card,APPROVE
64883830,2015-11,1,0,0.1913770585553211,487.85605718958175,C - Watch,13000,0.38,945.4026692632864,682.0,12.5,13000,debt_consolidation,APPROVE
84929938,2016-07,1,0,0.1311719051026586,520.2841954822964,B - Moderate,20350,0.28,747.4175152749492,772.0,33.91,20350,debt_consolidation,APPROVE
2086657,2012-11,1,0,0.2203391130888445,475.0596525482949,D - High,20000,0.38,1674.5772594752186,692.0,21.99,20000,debt_consolidation,APPROVE
13088172,2014-05,1,0,0.1913770585553211,487.85605718958175,C - Watch,12000,0.38,872.6793870122644,712.0,20.66,12000,credit_card,APPROVE
84536427,2016-07,1,0,0.3317074291315068,434.4320208769221,E - Very High,29450,0.38,3712.137839410693,707.0,34.71,29450,debt_consolidation,MANUAL_REVIEW
13037246,2014-03,1,0,0.1754251700680272,495.5433283916054,C - Watch,10000,0.38,666.6156462585034,707.0,10.22,10000,moving,APPROVE
77541364,2016-04,1,0,0.2707462755231136,455.37756313396335,E - Very High,12000,0.46,1494.519440887587,667.0,26.49,12000,debt_consolidation,MANUAL_REVIEW
878728,2011-09,1,0,0.1913770585553211,487.85605718958175,C - Watch,14000,0.38,1018.1259515143086,702.0,14.27,14000,debt_consolidation,APPROVE
54363915,2015-07,1,0,0.2496591956255188,463.2828937420615,D - High,30000,0.46,3445.29689963216,667.0,18.13,30000,debt_consolidation,APPROVE
65251113,2015-11,1,1,0.3317074291315068,434.4320208769221,E - Very High,10000,0.38,1260.4882306997258,682.0,39.06,10000,major_purchase,MANUAL_REVIEW
17915014,2014-06,1,1,0.2056294882353393,481.3918402665517,D - High,30000,0.38,2344.1761658828686,707.0,20.81,30000,debt_consolidation,APPROVE
103337397,2017-03,1,0,0.0852319318273173,555.1005987184961,A - Low,30000,0.28,715.9482273494655,777.0,15.15,30000,home_improvement,APPROVE
114803285,2017-08,1,1,0.3317074291315068,434.4320208769221,E - Very High,3000,0.46,457.7562522014794,662.0,33.69,3000,other,MANUAL_REVIEW
17884725,2014-06,1,0,0.2707462755231136,455.37756313396335,E - Very High,5500,0.46,684.9880770734774,662.0,25.62,5500,debt_consolidation,MANUAL_REVIEW
80559045,2016-06,1,0,0.1311719051026586,520.2841954822964,B - Moderate,9000,0.32,377.77508669565697,747.0,16.4,9000,debt_consolidation,APPROVE
32299000,2014-10,1,0,0.2203391130888445,475.0596525482949,D - High,13925,0.38,1165.924416909621,712.0,21.52,13925,debt_consolidation,APPROVE
88844553,2016-09,1,0,0.2496591956255188,463.2828937420615,D - High,9500,0.46,1091.0106848835171,662.0,15.67,9500,debt_consolidation,APPROVE
11667388,2014-02,1,0,0.1462936758463045,511.14721837075314,B - Moderate,18000,0.32,842.6515728747142,752.0,21.01,18000,small_business,APPROVE
69425588,2016-01,1,0,0.1913770585553211,487.85605718958175,C - Watch,14000,0.32,857.3692223278387,737.0,30.82,14000,other,APPROVE
